Open,High,Low,Close,Volume
2020-07-09,24.7600,24.8300,23.3300,23.4200,17765845
2020-07-08,25.1900,25.2600,24.6700,24.9400,11107012
2020-07-07,25.5900,25.6300,25.0600,25.1300,11944640
2020-07-06,25.9600,26.0400,25.4300,25.7300,9163917
2020-07-02,25.6200,25.8500,25.0800,25.2400,36440551
2020-07-01,25.3000,25.9400,24.9300,24.9600,11941950
2020-06-30,25.0900,25.6000,24.7400,25.3000,14318078
2020-06-29,24.7100,25.3500,24.4750,25.3000,10011694
2020-06-26,25.0000,25.1100,24.2500,24.4600,16465727
2020-06-25,25.0000,25.2900,24.5350,25.2300,14322242
2020-06-24,25.8500,25.9800,25.0100,25.2800,14880370
2020-06-23,26.7500,26.8500,26.2300,26.2500,12441340
2020-06-22,26.6000,26.6400,25.8500,26.3700,13068731
2020-06-19,27.7400,27.8300,26.3300,26.5900,27868765
2020-06-18,26.9000,27.5500,26.7100,27.0900,11072273
