Open,High,Low,Close,Volume
2020-11-06,49.6500,49.9900,49.2500,49.4500,9294903
2020-11-05,49.7600,50.2100,49.3400,49.4400,12452432
2020-11-04,49.4300,50.2100,49.0800,49.1700,12930818
2020-11-03,49.2200,49.9600,49.0000,49.3500,15285086
2020-11-02,48.7500,48.9500,48.2400,48.6200,15156149
2020-10-30,47.8100,48.1216,47.3650,48.0600,15805004
2020-10-29,47.7300,48.4750,47.3000,48.0200,15369877
2020-10-28,49.0000,49.1500,47.7800,47.9600,19886155
2020-10-27,49.8100,50.2850,49.5533,49.9000,13892109
2020-10-26,50.3400,50.5100,49.2000,49.8000,14696396
2020-10-23,51.0000,51.1800,50.4650,50.5200,13491265
2020-10-22,51.1700,51.2000,50.3800,50.6800,20189227
2020-10-21,49.9600,50.4300,49.7700,49.9900,12517411
2020-10-20,49.8900,50.6200,49.7900,50.2500,10972732
2020-10-19,50.0300,50.4800,49.4600,49.6200,9930443
2020-10-16,49.9900,50.3500,49.8700,50.0300,13570887
2020-10-15,49.4000,50.1300,49.3000,49.9900,9963190
2020-10-14,50.0500,50.4900,49.6500,50.1200,10582935
2020-10-13,50.9900,50.9900,49.9000,50.2200,14365292
2020-10-12,50.8400,51.5250,50.8300,51.0900,11386512
2020-10-09,50.6700,51.2300,50.6000,50.8100,11407809
2020-10-08,49.7100,50.5400,49.5350,50.4600,12143920
2020-10-07,49.0200,49.7600,48.9500,49.5600,10135646
2020-10-06,49.5500,49.7250,48.8300,48.9400,10077431
2020-10-05,49.4300,49.5500,49.1200,49.3800,10628736
2020-10-02,48.7600,49.5800,48.5500,49.3600,13610071
2020-10-01,49.4400,49.6577,48.5900,49.1800,17577263
2020-09-30,49.2700,49.6200,48.8916,49.3700,15755901
2020-09-29,49.3900,49.5550,48.9100,48.9200,12427767
2020-09-28,49.3100,49.7100,49.1400,49.2800,11215708
2020-09-25,48.2000,48.7600,47.9800,48.7200,12603379
2020-09-24,48.2100,49.1000,47.5600,48.7000,16788103
2020-09-23,49.7300,49.9200,48.1700,48.2100,17121210
2020-09-22,49.1100,50.0350,49.0700,49.6600,13034616
2020-09-21,49.7500,50.0200,48.6050,49.0900,17514771
2020-09-18,50.7500,51.1550,50.2100,50.4500,23816602
2020-09-17,50.2200,50.6300,49.9400,50.5500,13287136
2020-09-16,50.9500,51.4462,50.7400,50.7900,15354678
2020-09-15,51.0000,51.3800,50.8400,51.0500,12838392
2020-09-14,50.9700,51.2300,50.5700,50.7100,10911657
2020-09-11,50.4000,51.2000,50.1000,51.0600,18272338
2020-09-10,50.3500,50.6750,49.9500,50.0000,15439505
2020-09-09,49.6000,50.7550,49.5500,50.1900,15252275
2020-09-08,50.9300,51.0400,49.3600,49.8100,17776745
2020-09-04,50.9400,51.4650,50.2800,51.0400,21019545
2020-09-03,51.4000,52.1378,50.1000,50.4800,22289383
2020-09-02,49.3600,51.3600,49.3600,51.1900,26332630
2020-09-01,49.3100,49.3500,48.8300,49.1200,12590434
2020-08-31,49.8000,50.0700,49.3500,49.5300,18510779
2020-08-28,48.7500,49.8500,48.5300,49.8300,16420259
2020-08-27,48.2500,48.8200,48.2000,48.2300,10931635
2020-08-26,47.7600,48.1800,47.4700,48.1600,10124150
2020-08-25,48.0000,48.0500,47.6500,47.9100,7827833
2020-08-24,47.4300,47.9800,47.1750,47.9700,9257725
2020-08-21,47.3400,47.4950,46.9700,47.2800,14734120
2020-08-20,47.2700,47.6000,47.0923,47.3500,11308737
2020-08-19,48.1200,48.3800,47.2200,47.3700,17371036
2020-08-18,48.2000,48.5000,47.9600,48.4200,9828985
2020-08-17,48.3200,48.7500,48.2000,48.2100,9008913
2020-08-14,48.3400,48.6900,48.0300,48.4500,10075809
2020-08-13,48.2600,48.7300,48.0600,48.3800,9882909
2020-08-12,48.3000,48.6900,48.1200,48.4300,9564025
2020-08-11,48.4600,48.6527,47.7000,47.9300,16531563
2020-08-10,48.0600,48.2750,47.6600,47.7200,11887957
2020-08-07,47.4700,48.0800,47.2100,47.8000,11669705
2020-08-06,46.6600,47.5300,46.6000,47.4800,10745032
2020-08-05,46.9000,47.2650,46.8100,47.2200,10561639
2020-08-04,46.2900,46.8600,46.2200,46.6900,11707035
2020-08-03,47.1400,47.3600,46.2300,46.3000,14141813
2020-07-31,47.4400,47.7700,46.7300,47.2400,14850566
2020-07-30,47.6700,48.2300,47.2000,47.6900,17276478
2020-07-29,48.1400,48.5000,47.8200,48.0200,13758066
2020-07-28,48.3400,49.2800,48.1000,48.1800,13872700
2020-07-27,48.1800,48.5100,48.1800,48.4800,17346533
2020-07-24,48.4000,48.8000,48.0700,48.4900,16196843
2020-07-23,48.4700,48.5682,48.0300,48.2800,15934950
2020-07-22,47.9300,48.5150,47.0300,48.4800,29831184
2020-07-21,47.5200,47.9900,46.9300,47.2000,25681353
2020-07-20,46.7200,46.8300,45.8500,46.1200,16612560
2020-07-17,46.4700,46.9100,46.1300,46.8200,13899300
2020-07-16,46.2600,46.6900,45.9400,46.1500,13304632
2020-07-15,46.3000,47.1900,46.2000,46.4000,23732778
2020-07-14,44.9100,45.9400,44.6700,45.8700,17067781
2020-07-13,45.5300,45.6800,44.9600,45.2500,16702212
2020-07-10,43.8800,45.2500,43.8600,45.1500,15620598
2020-07-09,45.0500,45.0500,43.8300,43.9100,16080851
2020-07-08,45.1400,45.1800,44.4700,45.0700,13848626
2020-07-07,45.0000,45.5000,44.8000,45.2100,13034024
2020-07-06,45.1400,45.2700,44.6100,45.2300,15139545
2020-07-02,45.2900,45.4300,44.8000,44.8800,15108082
2020-07-01,44.9300,45.5300,44.7100,44.8200,14321742
2020-06-30,44.2500,44.8300,44.0400,44.6800,23675721
2020-06-29,44.0000,44.5700,43.5500,44.3600,17603890
2020-06-26,44.9200,45.0100,43.5100,43.5700,21944136
2020-06-25,44.4700,44.9800,44.0300,44.9300,13824664
2020-06-24,45.3700,45.4400,44.5000,44.6500,17627883
2020-06-23,46.0000,46.2900,45.5800,45.6400,14671178
2020-06-22,46.0300,46.1500,45.3800,45.7400,20870918
2020-06-19,47.7700,47.7900,46.0200,46.0200,30464581
2020-06-18,46.3000,47.0400,46.0700,46.9900,9365593
