Open,High,Low,Close,Volume
2020-07-06,11.4300,11.7200,11.2600,11.3600,3266786
2020-07-02,11.5900,11.7400,11.1300,11.1800,4493011
2020-07-01,11.6200,11.6200,11.1800,11.2100,3251610
2020-06-30,11.1900,11.6500,11.1500,11.5700,4375578
2020-06-29,11.0300,11.4300,10.9650,11.3100,4005476
2020-06-26,11.1900,11.2100,10.6700,10.8300,5272722
2020-06-25,11.0400,11.4900,11.0300,11.4500,3291533
2020-06-24,11.6500,11.6600,11.1300,11.1400,3938694
2020-06-23,12.0000,12.3200,11.7900,11.8100,4069964
2020-06-22,11.8500,12.0700,11.7300,11.8400,3729186
2020-06-19,12.1800,12.1800,11.5800,11.9700,11063559
2020-06-18,11.9100,12.2600,11.8000,11.9700,4673899
