Open,High,Low,Close,Volume
2020-09-03,95.2000,97.3900,92.5300,93.3400,2022104
2020-09-02,92.7300,95.0800,92.1400,94.5900,3079063
2020-09-01,92.9000,93.6300,92.2800,92.9600,2549229
2020-08-31,94.2700,94.3000,92.3500,93.0000,1571465
2020-08-28,94.8900,94.8900,93.6500,94.3000,2976189
2020-08-27,93.0100,95.1200,92.8500,94.1300,2327039
2020-08-26,93.3900,94.0800,92.6600,93.0100,1689162
2020-08-25,95.3500,95.5500,93.6100,93.7700,1662082
2020-08-24,94.7900,95.1300,93.0800,95.0000,2399686
2020-08-21,95.4900,95.8700,94.0300,94.4900,1326244
2020-08-20,93.6400,96.0700,93.5031,95.3600,1618822
2020-08-19,94.9900,95.8700,93.8800,94.2800,1177414
2020-08-18,95.2100,95.6676,94.5000,94.6800,1367055
2020-08-17,96.3200,96.6600,95.1100,95.2300,1230057
2020-08-14,95.6500,96.7100,95.1700,96.1200,1581358
2020-08-13,95.5200,96.9100,95.0600,96.2600,1068614
2020-08-12,98.2000,98.5800,95.8550,96.2300,1404643
2020-08-11,98.7200,99.1600,96.5600,96.8300,1376654
2020-08-10,97.1000,97.6000,96.6200,97.2500,1262464
2020-08-07,94.0600,96.9800,94.0600,96.9100,1169388
2020-08-06,94.4500,95.8500,94.2100,94.4800,1305950
2020-08-05,98.1900,100.5600,93.8850,94.7600,3498887
2020-08-04,96.5800,97.6200,95.8400,96.2400,2443353
2020-08-03,94.5300,97.2400,94.0000,96.1900,1982783
2020-07-31,92.0500,94.5200,91.8500,94.3900,2074538
2020-07-30,92.5000,93.1650,91.9200,92.0800,1712576
2020-07-29,92.3100,94.3900,92.2450,94.0000,1649830
2020-07-28,92.7000,93.0600,91.9600,92.2700,1114296
2020-07-27,93.9900,94.1600,91.6650,92.7000,1635078
2020-07-24,94.7700,95.4720,92.8930,94.3600,1857278
2020-07-23,93.3400,95.4100,93.3400,94.6700,3225313
2020-07-22,91.3600,93.7600,91.3300,93.5200,1726369
2020-07-21,91.4300,92.9300,91.2800,91.8600,1723700
2020-07-20,91.2600,92.2200,90.8200,90.9300,1773400
2020-07-17,92.0200,92.0800,90.1600,91.6700,3274500
2020-07-16,89.7700,93.0200,89.6500,91.6100,2083400
2020-07-15,91.9300,91.9300,89.3500,90.1300,2480500
2020-07-14,88.3900,90.4200,88.3000,89.7300,2472100
2020-07-13,88.2700,89.5300,86.3700,88.5000,2846200
2020-07-10,86.2400,87.5300,85.6900,86.9700,2793200
2020-07-09,88.5700,88.7900,84.9700,85.8200,3216100
2020-07-08,89.1900,90.9500,87.6900,88.2200,5064400
2020-07-07,95.0600,95.2100,92.4200,92.6500,1312500
2020-07-06,95.8300,96.8200,95.0900,95.6400,1451400
2020-07-02,97.0700,97.2600,93.8700,94.0900,1941300
2020-07-01,96.7300,97.4300,95.3700,95.5300,1611000
2020-06-30,95.5500,97.6800,95.4100,96.9900,1839800
2020-06-29,95.5600,95.8800,94.5800,95.4400,1262155
2020-06-26,94.5000,95.7000,93.7100,94.5800,2418300
2020-06-25,93.3700,95.8800,93.2500,95.8300,1652400
2020-06-24,95.8000,95.9000,92.8800,92.9500,2743600
2020-06-23,98.9200,99.2800,96.5400,96.6600,1672300
2020-06-22,97.8900,98.5800,96.9400,97.1600,1465300
2020-06-19,101.0000,101.0000,97.5100,98.7300,3654700
2020-06-18,97.4600,99.0200,96.6000,98.7500,1337000
