Open,High,Low,Close,Volume
2020-07-23,25.3400,26.2150,25.2500,26.0500,5753905
2020-07-22,25.1200,25.6900,24.9600,25.5100,4927200
2020-07-21,24.8100,25.6700,24.6550,25.5500,4945054
2020-07-20,25.0400,25.3200,24.6000,24.6700,5046141
2020-07-17,26.6700,27.4240,25.1200,25.1500,6493082
2020-07-16,25.1000,26.0300,24.8500,25.4500,5141923
2020-07-15,24.7500,25.5200,24.3600,25.4500,3892808
2020-07-14,24.1700,24.3500,23.5400,23.8900,3860270
2020-07-13,24.6700,24.8900,23.7550,24.3700,4819160
2020-07-10,22.7300,24.1800,22.7100,24.1800,4605171
2020-07-09,23.3800,23.6500,22.5300,22.7300,4102672
2020-07-08,23.4100,23.7700,23.0300,23.6600,4074838
2020-07-07,23.8800,23.9300,23.3900,23.5000,3939167
2020-07-06,24.4000,24.9300,23.9200,24.2700,3902611
2020-07-02,25.0100,25.1400,23.6400,23.7600,6689252
2020-07-01,25.2300,25.2300,24.0100,24.2300,4898864
2020-06-30,23.3800,25.4100,23.3100,25.2400,8059210
2020-06-29,23.5000,23.7900,23.0400,23.5300,7956660
2020-06-26,24.5700,24.6000,22.8200,23.1600,13149646
2020-06-25,23.8600,25.3850,23.6100,25.2600,5413148
2020-06-24,25.3300,25.4000,23.9600,24.0800,5361841
2020-06-23,25.9900,26.4700,25.6300,25.8000,4733752
2020-06-22,25.0200,25.7850,24.8800,25.4300,4647699
2020-06-19,26.7600,26.7600,25.0250,25.3500,16907989
2020-06-18,25.9700,26.8850,25.7800,26.1500,4455897
